id,title,authors,venue,year
30227,fire and ice : the cascade volcanoes : the mountaineers,s harris,"seattle , washington ,",
30234,management of schema evolution in databases,"j andany , c palisser","vldb ,",1991.0
30249,a weak type inequality for convolution products,"a bellow , ap calderon",to,
30257,a primer on campus networks .,"s charp , d hines","new directions for higher education ,",1988.0
30263,beal ar and yoffe ad 1977a,rh friend,"phil . mag ,",
30288,ecdeu assessment manual for psychopharmacology . rockville,w guy,"md ,",
30302,theory and analysis for optimization of composite multi-row bolted joints,lj hart-smith,"& hellip ; structures technology conference , seattle , washington ,",
30304,the formula commonly used to calculate velocity change in vehicle collisions,r smith,"proceedings of the i mech e part d journal of automobile & hellip ; ,",1998.0
30309,why ethics in citizenship education ? .,wc parker,"social studies and the young learner ,",1988.0
30310,dasd dancing : a disk load balancing scheme for video-on-demand systems,"jl wolf , ps yu , h shachnai","proceedings of acm sigmetrics ,",
30314,sequence analysis of a 3.5 b contig in human 19p13 . 3 containing a serine protease gene cluster,"je lamerdin , pm mccready , e skowronski , aw adamson",,
30315,an algorithm for in-core frequent itemset mining on streaming data,"r jin , g agrawal","submitted for publication ,",2004.0
30343,"ima : technical foundations , application and performance analysis","m postigo-boix , j garcia-haro , m aguilar-igartua","computer networks ,",2001.0
30345,the effect of therapeutic touch on disruptive behaviors of individuals with dementia of the,dl woods,"seattle : university of washington ,",
30357,development of fuel elements for power reactors operating on fast neutrons,"is golovnin , yk bibilashvili , ts menâ ?? shikova",at .,
30369,general and specific interfaces : experiences with a multimedia platform,"d bargeron , j grudin , a gupta",,
30403,japan 's newest dam .,i brightmer,"geography ,",1991.0
30409,extranet services target health care,b cole-gomolski,"computerworld ,",
30412,the art and theory of dynamic programming,"se dreyfus , am law",,1977.0
30413,distribution and abundance of fishes and invertebrates in north atlantic estuaries . elmr rep. no. 13,"sh jury , jd field , sl stone , dm nelson , me monaco","md ,",
30421,the next steps,sql standardization,,2000.0
30435,toward automatic detection of software failures,"t savor , re seviora","ieee computer ,",1998.0
30436,a note on the determinents of corporate debt capacity,sc myers,"unpublished manuscript ,",
30449,solid state electronics laboratory,lw james,"stanford university ) , technical report no. 5221-2 , 1969 (",
30452,what 's so different about the world wide web anyway ?,"m bieber , s conger , b ives , w janko , bo ` keefe","proceedings of the international conference on information & hellip ; ,",1998.0
30454,barriers to clinical computing in american hospitals,"vw slack , hl bleich","procs . medinfo ,",
30462,"an o ( n ) algorithm for transistor stacking with performance constraintsâ ?? ,",ra rutenbar,,1996.0
30464,neural vision sensors for surface defect detection,"s malki , l spaanenburg , n ray",,
30472,"reconstructing an urban and regional political economy : on the state , politics , scale , and","g macleod , m goodwin","political geography ,",1999.0
30476,"supra note 31 , at 135 ( citing tinga v. shekeda , 1970 aac30 ) . however , pursuant to the maintenance",s ncube,,
30482,endohedral rare-earth fullerene complexes ' in fullerenes ' 93,eg suâ ? ¦,"santa barbara ,",
30483,the bloomba personal content database,"r stata , p hunt , mg thiruvalluvan",,
30485,path expressions for complex queries and automatic database program conversion,"b shneiderman , g thomas","vldb ,",
30492,viscous flow through pipes with cores,"nav piercy , ms hooper , hf winny","phil . mag ,",
30500,connected domination graphs of tournaments and digraphs,"dc fisher , jr lundgren , sk merz , kb reid",,
30501,perspectives of the use of tissue culture models as an alternative to human prostate cancer,"j romijn , s erkens-schulze , fh schroder",contributions to,
30509,color-based probabilistic tracking,"p perez , c hue , j vermaak , m gangnet","lecture notes in computer science ,",2002.0
30513,penetrating head injury in children : a case report and review of the literature,"j koestler , r keshavarz","journal of emergency medicine ,",2001.0
30527,educator and architect partnerships for success,j butz,"new directions for teaching and learning ,",2002.0
30528,a proof for a generalized nakayama conjecture,a maroti,,
30548,chapter 17 : reputation . peer-to-peer : harnessing the power of disruptive technologies ed . andy oram,r lethin,oâ ?? reilly and associates,
30588,inductive completion of monoidal categories and infinite net computations,"v sassone , j meseguer , u montanari",submitted for,
30602,tetanus prophylaxis following ocular injuries,"wh benson , is snyder , v granus , jv odom","journal of emergency medicine ,",1993.0
30605,mclover : mobile content-based leaf image retrieval system,"s kim , y tak , y nam , e hwang","proceedings of the 13th annual acm international conference & hellip ; ,",2005.0
30617,"synthesis of operating procedures for complete chemical plants , part i : hierarchical , structured","l ramachandran , s george","lispe technical report , massachusetts institute of technology ,",
30632,searching for components,t harbert,"electronic business ,",
30641,approach-withdrawal and cerebral asymmetry : emotional expression and brain physiology i,"rj davidson , p ekman , cd saron , ja senulis , wv","journal of personality and social psychology ,",1990.0
30671,antivirals for the common cold,"to jefferson , d tyrrell","cochrane database syst rev ,",2001.0
30672,a stateless approach for improving tcp performance using diffserv,e altman,,
30675,group communication using modular protocol stacks,"sp rana , ma fisher , pf mckee","bt technology journal ,",2000.0
30681,the emergence of affluence in beijing : residential social stratification in china 's capital city,"x hu , dh kaplan","urban geography ,",2000.0
30682,stopâ ?? andâ ?? go queueing framework for eongesticm management,sja golestani,proc acm,
30683,a multi-method for defining the organizational change,"s nurcan , c rolland","information & software technology ,",2003.0
30685,automatic subspace clustering of high dimensional data for data mining applications,"a rakesh , j gehrke , d gunopulosâ ? ¦",,
30687,an overview of cafe specification environment,"k futatsugi , a nakagawa","proceedings ,",
30701,database architecture for new hardware,a ailamaki,,
30715,iterative performance and wirability improvement for fpgas,"s nag , k roy","proc . ieee/acm design automation conf ,",
30717,springer verlag gmbh & co kg,dt fã 1/4 r den maschinenbau,,
30719,automatic construction of valuation systems from general clauses,"a saffiotti , e umkehrer","procs of ipmu-92 . also tech . rep. tr/iridia/91 ,",
30726,asymptotic stability of infinite-dimensional semi-linear systems : application to a nonisothermal,"i aksikas , jj winkin , d dochain",,2004.0
30731,"copper-dioxygen chemistry , a bioinorganic challenge","kd karlin , z tyeklar","acc . chem . res ,",
30745,precedents for social responsibility among scientists : the american association of scientific,e hodes,,1982.0
30755,adaptive software testing with fixed-memory feedback,"ky cai , b gu , h hai , yc li","submitted for publication ,",
30756,relative performance of preemption-safe locking and non-blocking synchronization on multiprogrammed,"mm michael , ml scott",,
30772,on the relative cost of sampling for join selectivity estimation,"pj haas , jf naughton , an swami","proceedings of the thirteenth acm sigact-sigmod-sigart & hellip ; ,",1994.0
30786,the many faces ofteam-teaching and learning : an overview .,mj eisen,new directions for adult and continuing,
30789,switching to monotherapy with lamictal compared to valproate,"m kerr , k kane , am moorat","23rd international epilepsy proceedings ,",
30800,microwave stimulation of an immunological reaction ( cea/anti-cea ) and its use in,"a hjerpe , me boon , lp kok","the histochemical journal ,",1988.0
30804,groundnut,"ak singh , sn nigam","see ref ,",
30809,lucretius and the delusions of narcissus .,pr hardie,"md ,",
30834,"discovery of fk-506 , a novel immunosuppressant isolated from streptomyces tsukubaensis","t goto , t kino , h hatanaka , m nishiyama , m okuhara",transplant,
30849,shady practice : gender and the political ecology of resource stabilization in gambian garden /,ra schroeder,"economic geography ,",1993.0
30851,postglacial sediments in union bay,da mcmanus,"lake washington , seattle , washington : northwest science ,",
30870,"cluster tools enhanced ; may soon fabricate drams , asics",d holden,"electronic news ,",
30872,mediate : video as a first-class datatype,s kristoffersen,"proceedings of acm groupâ ?? 97 ,",
30896,"strategic sequential bidding in auctions using dynamic programming in aamas , bolgna , italy , 2002","g tesauro , d bredin",,
30898,internet hiccup,"ks nash , b wallace","computerworld ,",
30901,perinatal rrsk factors in children with serious motor and mental handicaps,"kb nelson , h broman",,
30916,e-cient asynchronous consensus with a valueoblivious adversary scheduler,"y aumann , m bender","proceedings of the 23rd international conference on automata & hellip ; ,",
30924,lessons from a â ?? living in a databaseâ ?? graphical query language,d fogg,"proceedings of the acm-sigmod conf . on management of data ,",
30925,data mining techniques based on the self-organizing map,j vesanto,"master degree thesis , department of engineering physics and & hellip ; ,",
30941,on parallel stability of two-dimensional dynamics,t ooba,,2000.0
30944,vmcwd : a fortran subroutine for constrained optimization,mjd powell,"acm sigmap bulletin ,",1983.0
30954,in preparation,"dg long , kc ryan , rd stratton",southern utah fuel management demonstration,
30956,a semantics of objects in type theory,jj hickey,"unpublished manuscript ,",1997.0
30961,information transparency in electronic marketplaces : why data transparency may hinder the adoption,k zhu,"electronic markets ,",2002.0
30966,a distributed multimedia authoring environment,"l hardman , g van rossum , dca bulterman","proceedings of acm multimedia ,",
30993,ion-exchange processes in the food industry,f lopez,"environment protection engineering ,",1999.0
31006,evaluating chicago school reform .,"rp niemiec , hj walbergâ ? ¦","new directions for program evaluation ,",1993.0
31015,effective action and cosmological particle production,mv fischetti,"ph. d. thesis california univ. , santa barbara. ,",1978.0
31021,uab : islam in bangladesh,ra banu,,
31060,the echo state approach to analysing and training recurrent neural networks,h jaeger,"submitted for publication ,",
31061,fitting statistical distributions : the generalized lambda distribution and generalized bootstrap,"za karian , ej dudewicz",,2000.0
31064,an empirical study of machine learning algorithms applied to modeling player behavior in a â ?? first,b geisler,,2002.0
31077,a static analyzer for large safety-critical software,"b blanchet , p cousot , r cousot , j feret , l",,
31090,type grammar revisited,j lambek,"lecture notes in computer science ,",1999.0
31100,special issue on peer to peer data management,k aberer,"acm sigmod record ,",
31110,nearly integrable infinite-dimensional hamiltonian systems,sb kuksin,,1993.0
31123,evaluating the teaching portfolio : a role for colleagues,ja centra,"new directions for teaching and learning ,",2000.0
31126,"wy sy , tolic archltecturea",ht kung,"ieee computer ,",
31133,design and selection of materialized views in a data warehousing environment : a case study,"gky chan , q li , l feng",,
31134,capillary electrophoresis,"pd grossman , jc colburn","san diego : academic ,",
31140,walking the tightrope : sexual risk and male sex work in the philippines,m tan,"see aggleton ,",
31151,the effects of head start and socioeconomic status on cognitive development of disadvantaged,bs barnow,,1973.0
31152,querying across languages : a dictionary-based approach to multilingual information retrieval,"da hull , g grefenstette","& hellip ; of the 19th annual international acm sigir conference on & hellip ; ,",1996.0
31156,using random sampling for histogram construction,"s chaudhuri , r motwani , v narasayya","proc . acm sigmod conference ,",
31161,lawâ § 14-114 .1 . a,ny elec,"handbook ,",
31166,an analysis of bgp convergence properties [ a ],"g timothy , g wllfong",proceedings of acm,
31173,performance driven migration an optimization of a common molecular dynamics code ( charmm ) on,e perathoner,"diploma thesis , eth zurich , switzerland ,",
31188,maintenance of automatic summary tables in ibm db2/udb,w lehner,,
31190,an anatomy of the information resource semantic interoperability,la kalinichenko,"acm sigmod record ,",
31191,deutsche meeresfische : bestimmungsbuch,r fricke,,1987.0
31192,the entity-relationship model : towards a unified view of data,"p pin , s chen","acm transactions on database systems , acm press new york , ny & hellip ; ,",
31196,a distributed cache architecture with snooping for qos routing in large networks,"m rezvan , k pawlikowski , h sirisena","computer networks ,",2004.0
31200,processing of dues from the moving environment in the drosophila navigation system,kg g & z,"see braitenberg ,",
31211,"interaction ergonomics , control and separation : open problems in user interface management",g cockton,"information and software technology ,",1987.0
31214,combining stacking with bagging to improve a learning algorithm,"w macready , dh wolpert",,1996.0
31229,channel-estimation-based adaptive dfe for fading multipath radio channels,"pk shukla , lf turner","iee proceedings ,",1991.0
31238,canine dilated cardiomyopathy,bw keene,"proceedings . 23rd voorjarsdagen congress ,",
31246,learn visual c++ now,m andrews,,1996.0
31249,interface issues and interaction strategie for information retrieval,"s heminger , n berlkin","proceedings of : acm ,",
31258,landmark recognition,k tokusai,"technical report , robotics laboratory , stanford university ,",
31287,animating rotations with quaternions,k shoemake,"proceedings of acm siggraph ,",
31289,the microsoft database research group .,acms anthology,"sigmod record ,",1998.0
31302,openvidia : parallel gpu computer vision,"j fung , s mann , c aimone",,
31319,public administration and environment : the greek experience,k spanou,"& hellip ; politics in greece , typothitoâ ?? g. dardanos , athens ,",
31323,estimating the size of generalized transitive closures,"rj lipton , jf naughton","vldb ,",1989.0
31340,the bub-tree,r fenk,"proceedings of 28rd vldb international conference on very & hellip ; ,",2002.0
31345,mining frequent pattems without candidate generation,"j han , j pei , y yin","prtoceedings of the 2000 acm sigmod international conference & hellip ; ,",
31353,robotic planetary exploration by sun-synchronous navigation,"d wettergreen , b shamah , p tompkins , w whittaker",,
31359,database research : achievements and opportunities into the 21st century . a report of an nsf workshop,"a siberschatz , m stonebraker , jd ullman","sigmod record , march ,",
31369,statistical analysis of variance-time plots used to estimate parameters of a long-range dependent,"wa rosenkrantz , j horowitz","submitted for publication , february ,",
31379,translating models across scales in the landscape,aw king,"quantitative methods in landscape ecology ,",1991.0
31385,using the accreditation process to transform the mission of the library,ra wolff,"new directions for higher education ,",1995.0
31390,a uniform geometrical theory of diffraction for an edge in a perfectly conducting surface,"rg kouyoumjian , ph pathak","ieee , proceedings ,",1974.0
31391,"dos ; shuai , z. g","jl brã © das , j cornil , d beljonne , da dos santos","acc . chem . res ,",
31414,interrogating the ten-year transport plan,i docherty,"area ,",2001.0
31420,l-iypermed : medical records implemented with hypercard,"mr dambro , dp jennings","demonstration digests . the twelfth annual symposium on & hellip ; ,",
31427,the interpolation problem for cardinal splines,"oi kounchev , h render",,
31429,no more turn over,s alexander,"computerworld ,",
31431,theory of point estimation,el lehmann,,1998.0
31432,prediction risk and architecture selection for neural networks,j moody,"nato asi series f computer and systems sciences ,",1994.0
31447,the beginnings of oeo,a yarmolinsky,"see sundquist ,",
31450,exact observability of diagonal systems with a one-dimensional output operator,"b jacob , h zwart",,
31459,the design process utilized to restore diked salt hay farms to natural marshes,"l weishar , j balletto","proceedings of the 23rd annual conference on ecosystems & hellip ; ,",
31461,software visualizing in the large,"t ball , sg eick","ieee computer ,",
31467,application of efficient linear fm matched filtering algorithms to synthetic aperture radar,"m sack , ig cumming , mr ito","iee proceedings ,",1985.0
31468,guest editorial,"m huhns , g weiss","machine learning ,",1998.0
31476,a tutorial and survey,s servers,"ieee computer ,",
31478,repositories and object oriented databases ; p. 34-26 in : tagungsband zur gi-fachtagung,pa bernstein,,1997.0
31483,using events to build distributed applications,"j bacon , j bates , r hayton , k moody",,
31499,international labor standards once again !,tn srinivasan,"& hellip ; labor , bureau of international labor affairs , international & hellip ; ,",
31502,the marriage of roi and sla,t pisello,"computerworld ,",
31515,embedded linuxâ ?? informal collaborative software development by commercial firms,j henkel,,
31516,"testing as a dual to learning , university of maryland at college park , college park",k romanik,"md ,",
31523,the clotting of the haemorrhage.â ??,i migration,"geography ,",
31525,radio spectrum management for tetherless communications,js dixon,"bt technology journal ,",2003.0
31534,reverse synthesis compilation for architectural research,"m ganapathi , j hennessy , v sarkar",,
31539,å ?? é ? ³ è ¨ ? è ¯ ç ?? é ?? è ¯ '' æ ² '' ç ?? æ ³ ?,é '' ? æ?é ¸ # ï 1/4 ? é '' ? é ¹ $ å ¹ ´ ï 1/4 ? ä ¸ ? è ?? â ? ¦,"washington : tiger drs , seattle ,",
31542,awhy do so many more black women than black men enroll in college,"jm constantine , l perna",unpublished,
31544,performance of multihop wireless networks : shortest path is not enough,", d aguayo , ba chambers , r morris","acm sigcomm computer communication review ,",2003.0
31546,"islam and economics , chapters 3 and 4 : '' islam and underdevelopment , â ?? university of southern",t kuran,,1999.0
31550,interventions for preventing falls in elderly people,"ld gillespie , wj gillespie , mc robertson , se lamb ,","cochrane database syst rev ,",2003.0
31552,semantic clustering and querying on heterogeneous features for visual data,"g sheikholeslami , w chang , a zhang",,
31571,"the clothes have no emperor , or , cabining the commerce clause",jt valauri,"san diego law review ,",2004.0
31580,editorial,"s wright , a steventon","bt technology journal ,",2004.0
31587,braided hamstring reconstruction of the acl utilizing interference screws,"w sterret , r hawkins , m begg","aaos surgical demonstration video ,",
31588,modelling and verification of end-to-end transport protocols,"aas danthine , j bremer","computer networks ,",
31600,milk industry,np zygouris,"ministry of agriculture , athens , greece ,",
31611,finding your cronies : static analysis for dynamic object colocation,"sz guyer , ks mckinley",,
31625,refrigeration and air conditioning with reduced e nvironmental impact,dj bateman,,1999.0
31627,considering data skew factor in multi-way join query optimization for parallel execution,"ka hua , yl lo , hc young","the vldb journal the international journal on very large & hellip ; ,",1993.0
31640,iddq testing finds further faults,j novellino,"electronic design ,",
31641,prospective interim lost use value due to ddt and pcb contamination in the southern california bight,"rt carson , wm hanemann , rj kopp , ja krosnick , rc","md ,",
31645,natural partners : resource-based and integrative learning .,jr porter,"new directions for higher education ,",1992.0
31646,approximate joins : concepts and techniques,"n koudas , d srivastava","proceedings of the 31st international conference on very & hellip ; ,",2005.0
31651,optimality analyses of operant behavior and their relation to optimal foraging,jer staddon,"limits to action ,",
31666,amdb : an access method debugging tool,"m kornacker , m shah , jm hellerstein","sigmod conference ,",1998.0
31670,determination of the ionic charge states of seps using the university of chicago imp-8 instrument,"w dietrich , c lopate",,
31682,long-term survival of patients with renal transplantation in fabry 's disease,"r mignani , d gerra , l maldini , l bignardi , s","contributions to nephrology ,",2001.0
31695,the effectiveness of gloss for the text database discovery problem,"l gravano , h garcia-molina , a tomasic","sigmod conference ,",1994.0
31711,miami redskins : deciding about a university nickname,pg risser,"new directions for higher education ,",2004.0
31712,multics relational data store ( mrds ),"ja weeldreyer , o friesen",,
31715,link processes : supporting workflow management using a hypermedia scripting language,"c kacmar , j carey , m alexander","information & software technology ,",
31731,. enalapril : safe and effective therapy for posttransplant erythrocytosis,"rs gaston , ba julian , cv barker , ag diethelm",,1993.0
31745,"pull for data broadcast , '' swarup acharya , michael franklin , and stan zdonik . acm sigmod intl",b push,"conference on management of data . may ,",
31771,application of spreadsheet software in software engineering measurement technology,p kokol,"information and software technology ,",1989.0
31772,the recentralization of it,e von simson,"computerworld ,",
31784,processing speed in the cerebral cortex and the neurophysiology of visual masking,"et rolls , mj tovee","proceedings : biological sciences ,",1994.0
31794,nucleic acids res,"it weber , db mckay , ta steitz",,
31805,superoxide dismutase for preventing chronic lung disease in mechanically ventilated preterm infants,"gk suresh , jm davis , rf soll","cochrane database syst rev ,",2001.0
31814,certain features of the technology for separating hydrogen isotopes by chemical isotopic exchange of,"bm andreev , ã?p magomedbekov , ys parkâ ? ¦",at .,
31820,survivable distributed systems : design and implementation,kp kihlstrom,,
31824,persistent rubella infection and rubella-associated arthritis,"jk chantler , dk ford , aj tingle","lancet i ,",1982.0
31840,childhood lightning injuries on the playing field,"m cherington , fj martorano , lv siebuhr , rl stieg","journal of emergency medicine ,",1994.0
31842,regulation of transgene expression in sugarcane,"s hansom , r bower , l zhang , b potier , a elliot , s",proc . int . soc . sugarcane,
31854,the principal 's other problems : honest incompetence and the specification of objectives,j hendry,"academy of management review ,",2002.0
31855,shoring up persistent applications,"mj carey , dj dewittâ ? ¦",,
31857,"e-mail from don mooty , 2002 , ( 2002 ) , ''",d mooty,,
31858,decidability and complexity of petri net problems-an introduction,j esparza,"lecture notes in computer science ,",1998.0
31866,successful down-regulation of natural and xenoreactive antibodies in pig-to-baboon,"t morschheuser , g steinhoff , l indzhiia , a heiser ,","transplantation proceedings ,",1997.0
31877,hormonal activity and membrane action of plants terpenoids,"mv zamaraeva , ai hagelgans , lv lubnina , ae abramov","cellular and molecular biology letters ,",1999.0
31888,"b. theodoulidis , and u. dayal , \ \ towards an infrastructure for temporal databases , ''","n pissinou , r snodgrass , r elmasri , i mumick , t","sigmod record ,",
31904,a model for electronic documents,r koo,,
31921,a tsql2 tutorial,rt s & grassâ ? ¦,"slgmod record ,",
31925,3d internet developments,"m crossley , j davies , r taylor-hendry","bt technology journal ,",
31931,washineton birds-their identification and location,"ej larrison , kgs anii","seattle audubon society , seattle , washington ,",
31935,content-based image indexing and retrieval,"wy ma , hj zhang","handbook of multimedia computing ,",
31957,what qos research hasnt understood about risk,"b teitelbaum , s shalunov",,
31963,pulmonary embolism presenting as an acute surgical abdomen,dc smith,"journal of emergency medicine ,",1996.0
31966,recursive ascent : an lr analog to recursive descent,gh roberts,"acm sigplan notices ,",1988.0
31967,â ?? quantum electrodynamics of two-level atoms in cavities : some theoretical studies,a joshi,"ph. d. thesis ( university of bombay , india ,",
31976,communication theory and the utilization of evaluation,"dl newman , rd brown , la braskamp","new directions for program evaluation ,",1980.0
31977,"channel classification , prediction of channel response , and assessment of channel condition","dr montgomery , jm buffington",,1993.0
31978,modelling of cloud and radiation in the echam model,"e roeckner , m rieland , e keup","procs . ecmwf/wcrp workshop on â ?? clouds , radiative transfer & hellip ; ,",
31979,microsoft access version 2002 inside out,h feddema,,
31998,vox populi no. 2 : a bilingual text and sound installation,cl jaramillo,"proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
32002,referring patients from triage out of the emergency department to primary care settings : one,ka kelly,"journal of emergency nursing ,",1994.0
32008,a light-weight formalism for the specification of reactive systems,p scholz,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0
32016,"a basic local alignment search tool . journal of molecular biology , 1990 . 14 ] a. guttman . r-trees : a","sf altschul , w gish , w miller , ew myers , dj lipman","proc . acm sigmod ,",
32019,characterization and generation of a general class of resource-constrained project scheduling,"r kolisch , a sprecher , a drexl","management science ,",1995.0
32021,"m. , hassoun , ja , dudley , ra , & ward , gf ( 1992 )","jd rueb , j barnaba",& hellip ; -135 crew reduction feasibility demonstration study : 3 . test,
32024,empirical status of cognitive behavioral therapy for obsessive compulsive disorder : a meta-analytic,"js abramowitz , me franklin , eb foa","unpublished manuscript ,",
32036,la notion de dã © pense,g bataille,"å?uvres complã ¨ tes i ,",
32046,japanese syntactic lexicon in mu project,y sakamoto,"proc . of 28th conference of ipsj ,",
32056,developmental needs as intrinsic incentives .,jh lawrence,"new directions for higher education ,",1985.0
32062,new results on visual cryptography,s droste,"lecture notes in computer science ,",1996.0
32063,guest editor 's introduction,sa goldman,"machine learning ,",1995.0
32076,magnetic field settings for the k 130 cyclotron ( abstract only ),m rinta-nikkola,"oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",1991.0
32080,checking consistency of database constraints : a logical basis . 12th int,"f bry , r manthey","vldb conf , kyoto , japan ,",
32082,activators and repressors : making use of chromatin to regulate transcription,"ap wolffe , j wong , d pruss","genes to cells ,",1997.0
32121,chemical characterization and microtoxâ ® testing of water accommodated fractions,"jn hokstad , lg faksness , ps daling , k almã ¥ s","proceedings ,",
32123,carrier sense multiple access protocol for local area networks,ss lam,"computer networks ,",
32131,"generalized large deformation behaviour for face-centred cubic solids : nickel , aluminum , gold ,","gm bell , da lavis","phil . mag ,",
32133,modeling the prosody of hidden events for improved word recognition,"a stolcke , e shriberg , d hakkani-tur , g tur",,
32157,a framework for automatic parallelization of existing discrete event simulators,sk prasad,"procs . ieee conference on networking and distributed & hellip ; ,",
32162,teaching about our world community : guidelines and resources .,"jd hoge , rf allen","social studies and the young learner ,",1991.0
32179,efficient nonparametric regression with cross-validated smoothing splines,p speckman,"unpublished manuscript ,",
32181,some problems in the estimation of chlorophyll in phytoplankton ( proceedings of a conference on,"jf talling , d driver","at . energy ,",
32185,anil,d murching,"demonstration broker overviews , internal grass valley group & hellip ; ,",
32201,dynamic itemset counting and implication rules fopr market basket data,"s brin , r motwani , jd ullman , s tsur",proc .,
32203,a simplified stability criterion for linear discrete systems,ei jury,"proc . ire ,",
32206,"predictors of recidivism in a population of canadian sex offenders : psychological , physiological ,","j bradford , p firestone , m fernandez , s curry , m","unpublished manuscript ,",
32217,admissible state semantics for representational systems,j doyle,,
32219,"response to stress , cognitive coping strategies , and the type a behavior pattern","ms pittner , bk houston","journal of personality and social psychology ,",1980.0
32233,"prostate cancer trends 1973â ?? 1995 , seer program . national cancer institute , bethesda","jl stanford , ra stephenson , lm coyle , j cerhan , r","md ,",
32252,"status seekers ( new york : d. mckay , 1959 )",v packard,,
32253,taking uncertainty into account when estimating effects,"cs reichardt , hf gollob","new directions for program evaluation ,",1987.0
32284,affective content detection using hmms,hb kang,"proceedings of the eleventh acm international conference on & hellip ; ,",2003.0
32286,the provenance of prehistoric flint in finland,"h matiskainen , a vuorinen , o burman","international symposium on archaeometry , athens , greece ,",
32290,diffusion of modern software practices : influence of centralization and formalization,rw zmud,"management science ,",1982.0
32292,internet lacks content for women,e heichler,"computerworld ,",
32294,maori access to information technology,b parker,"electronic library ,",2003.0
32297,evolution of escape-related strike-slip systems : implication for distributions of collisional,"amc sengã ¶ r , aa barka","proc . int . geol . congr ,",
32314,ketogenic diet for epilepsy,"r levy , p cooper","cochrane database syst rev ,",2003.0
32329,webgames and strategic behavior : recipes for interactive learning,c holt,unpublished,
32360,s. the entity-relationship model -- toward a unified view of data,pp chen,"acm transactions on database systems ,",
32370,"the impact of human resource management practices on turnover , productivity , and corporate financial",ma huselid,"the academy of management journal ,",1995.0
32377,ntau-methylhistidine ( 3-methylhistidine ) and muscle protein turnover : an overview,"vr young , hn munro","fed proc ,",1978.0
32385,intrinsic transport barriers in ergodic divertor plasmas,"p thomas , p ghendrih , s fã © ron",,
32386,join index hierarchy : an indexing structure for efficient navigation in object-oriented databases,"j han , z xie , y fu",,
32394,"reduction with yeast cells , the key step of an efficient synthesis of ( 3s , 4s ) -4 - amino-3 -","g schneider , h schwartz","acc . chem . res ,",1984.0
32398,a-6020 innsbruck,j schutz,,
32406,renormalization of quantum eld theories on noncommutative rd,"i chepelev , r roiban","i : scalars , '' jhep ,",
32413,u > programming distributed applications in ada a first approach < / u >,"sa schuman , em clarke , cn nikolaou","technical report cadd-8103-3102 , massachusetts computer",
32417,a case for layered evaluation of adaptive applications and services,"p brusilovsky , c karagiannidis , d sampson","submitted for publication ,",
32429,private armies are a far cry from the sixties dogs of war,j keegan,electronic,
32446,a teacher 's perspective on what 's ahead for technology . media corner .,"ja braun , t kuseskeâ ? ¦","social studies and the young learner ,",1994.0
32474,towards an adaptive hypermedia component for an intelligent learning environment,"p brusilovsky , l pesin , m zyryanov","lecture notes in computer science ,",1993.0
32481,a dynamic routing algorithm for a bio-inspired reconfigurable circuit,"y thoma , e sanchez , jmm arostegui , g tempesti","lecture notes in computer science ,",2003.0
32497,computer simulation methods in theoretical physics,dw heermann,,1995.0
32499,assist-a tool to support software inspection,"f macdonald , j miller","information and software technology ,",1999.0
32501,updating a relational database through a universal schema interface,"v brosda , g vossen","proceedings of the fourth acm sigact-sigmod symposium on & hellip ; ,",1985.0
32503,guidelines for presentation and comparison of indexing techniques,"j zobel , a moffat , k ramamohanarao","sigmod record ,",1996.0
32513,"och aabã ¸ e , r. ( 2004 ) . leaching of phenol from tire shreds in a noise barrier","ao hã ¥ ã ¸ ya , t edeskã $ r","international conference on sustainable waste management ,",
32517,compact unitary periods,"e lapid , o offen",,
32530,weaving relations for cache performance,"a ailamaki , dj dewitt , md hill , m skounakis","vldb ,",2001.0
32563,the challenge of leadership in the church-related college .,jg kinsley,"new directions for higher education ,",1992.0
32571,efficient materialization and use of views in data warehouses,"mf de souza , mc sampaio","sigmod record ,",1999.0
32590,mapping fundamental algorithms onto multiprocessor architectures,cj scheiman,,1994.0
32597,watching the watcher,e rhey,pc,
32600,doppler line shape of atomic fluorescence excited by molecular photodissociation,"rn zare , dr herschbach","proc . ieee ,",
32603,the logres prototype,"f cacace , s ceri , s crespi-reghizzi , p fraternali ,","proceedings of the 1993 acm sigmod international conference & hellip ; ,",1993.0
32613,efficient query answering in the representative instance approach,"p atzeni , epf chan","proceedings of the fourth acm sigact-sigmod symposium on & hellip ; ,",1985.0
32615,practical neural network recipes in cqq,t masters,"san diego : academic ,",
32617,pbd systems : when will they ever learn ?,ih witten,,
32623,fractals everywhere,m barnesly,"san diego : academicpress ,",
32637,synchronization in nested transactions,rf resende,,1994.0
32642,a theory of correct locking protocols for database systems,"ds fks , zm fusseli , as kedem","proc . 7th vldb ,",
32662,evaluating and improving remedial training programs .,d baugher,"new directions for program evaluation ,",1981.0
32670,motorola programmable technolcgy center,l mcbeth,"electronic engineering ,",
32671,accurate power macro-modeling techniques for complex rtl circuits,"nr potlapally , a raghunathan , g lakshminarayana ,",,
32680,intelligent access to heterogeneous information sources report on the 4th workshop on knowledge,ma jeusfeld,"sigmod record ,",1997.0
32689,plan would widen fbi electronic surveillance .,j kirchner,"computerworld. ,",1984.0
