id,title,authors,venue,year
32835,"e miller ken-client/server programming with microsoft visual basic , microsoft programming series",kl spencer,,1996.0
32837,to weave the web,"pag mecca , p merialdo",proceedings of the international conference on very large,
32838,"assessing student engagement in secondary schools : alternative conceptions , strategies of assessing ,","r mosher , b macgowan","university of wisconsin ,",
32845,damping in support structures for satellite equipment reliability : relsat,"ja staley , cv stahle","& hellip ; afwal vibration damping 1984 workshop proceedings 25 p ( see n & hellip ; ,",1984.0
32852,divergence caching in client-server architectures,"y huang , rh sloan , o wolfson","parallel and distributed information systems , 1994. , & hellip ; ,",
32856,fuzzy clustering and multidimensional signal processing in environmental studies : detection of,jj valdes,procs of,
32857,design and evaluation of efficient pricing schemes for integrated internet services,b spielmann,"diploma thesis , tik , eth zurich , switzerland",
32870,malung smalltalk a database system,"gc cope841 , d mater","proceedings of acm sigmod conference ,",
32875,"y. , m. 1994 . fast subsequence matching in time-series databases","c faloutsos , m ranganathan",proc . int . conf . on management of,
32884,estimating confidence using word lattices,"t kemp , t schaaf",,
32886,pattern-oriented hierarchical clustering . advances in databases and information systems,"t morzy , m wojciechowski , m zakrzewicz","proceedings third east european conference ,",
32890,on notions of information transfer in vlsi circuits,"av aho , jd ullman , m yannakakis","proceedings of the fifteenth annual acm symposium on theory & hellip ; ,",1983.0
32895,the profession of it great principles of computing,pj denning,"communications-acm ,",2003.0
32912,are web services the next revolution in e-commerce ?,d tsur,"proceedings of the international conference on very large & hellip ; ,",2001.0
32913,"horwood : sussex , ( 3 ) jasinski , jm ; gates , s","er corey , pp gaspar","m. acc . chem . res ,",
32916,multichip module technologies and alternatives : the basics,da doane,,
32927,academic press,ic products,"san diego ,",
32939,going deeper : formal small-group learning in large classes,ka smith,"new directions for teaching and learning ,",2000.0
32955,traffic matrix estimation on a large ip backbone-a study on real data,"a gunnar , m johansson , t telkamp","proc . acm imc ,",
32973,accessibility and stability of predictors in the theory of planned behavior,"j doll , i ajzen","journal of personality and social psychology ,",1992.0
32975,"hf . franklin , and s. zdonik . broadcast disks : data management for asymmetric communication","sa pi , r alamo","proceedings of the . acm sigmod ,",
32978,"chemistry and pharmacology of nemifitide , a novel antidepressant peptide","j hlavka , hb abajian , j morrison , d overstreet , j","xxii cinp congress , montreal , canada , june ,",
33001,"the fishery for and preliminary study of â ?? lemuruâ ?? ( oil sardine ) at muntjar , bali strait",a dwiponggo,"ipfc procs ,",
33016,programming in oberon : steps beyond pascal and modula,"m reiser , n wirth",,
33028,exploiting main memory dbms features to improve real-time concurrency control protocols,"o ulusoy , a buchmann","sigmod record ,",1996.0
33037,embedded or separate hypertext mark-up : is it an issue ?,"pj brown , h brown",,
33041,internet phoneâ ?? changing the telephony paradigm ?,"r babbage , i moffat , ao ` neill , s sivaraj","bt technology journal ,",1997.0
33071,"mate number , kin selection and social conflicts in stingless bees and honeybees","jm peters , dc queller , vl imperatriz-fonseca , dw","proceedings : biological sciences ,",1999.0
33074,all-optical networks with sparse wavelength conversion,"s subramaniam , m azizoä?lu , ak somani","ieee/acm transactions on networking ( ton ) ,",1996.0
33081,an introduction to fibonacci : a programming language for object databases,"a albano , g ghelli , r orsini",,
33086,"h. darwen , cj date : the thirdmanifesto",d darwen,,
33143,weaving relations for cache performance . submitted for review to the 27th international conference,"a ailamaki , dj dewitt , md hill , m skounakis","italy , september ,",
33151,the internet fish construction kit,ba lamacchia,"www6 / computer networks ,",1997.0
33157,disturbance attenuating control of nonlinear systems with local optimality,ko ezal,,1998.0
33167,classification using kernel density estimates : multi-scale analysis and visualization,"ak ghosh , p chaudhuri , d sengupta","submitted for publication ,",2003.0
33171,techniques of combining multiple classifiers in remote sensing,"cao vieira , pm mather","proceedings of the 25 thannual conference and exhibition of & hellip ; ,",
33177,an o ( pn log ( n ) ) optimal parallel algorithm for a separator for planar graphs,"h gazit , gl miller","unpublished manuscript ,",
33197,"v. ervasi â ?? on the interplay between consistency , completeness , and correctness in requirements",d zowghi,"information and software technology ,",
33203,3d shape histograms for similarity search and classification in spatial databases,"m ankerst , g kastenmueller , hp kriegel , t seidl","lecture notes in computer science ,",1999.0
33204,bearer-independent call control,"rr knight , se norreys , jr harrison","bt technology journal ,",2001.0
33219,practical experience with self-directed learning in business and industry human resource development,"lm guglielmino , pj guglielmino","new directions for adult and continuing education ,",1994.0
33231,water balance of the pearl harbor-honolulu basin,tw giambelluca,,1946.0
33232,"performance evaluation and test results of a 11,000 r/min , 4kw surface-mounted permanent magnet-type","m ooshima , s miyazawa , a chiba , f nakamura , t",proc . int . symp . magnetic,
33234,"a method for the magnetic analysis of a spectrum by means of unresolved zeeman patterns , and its","ag shenstone , ha blair","phil . mag ,",
33276,mount st. helens,r carson,"seattle , washington : sasquatch books , the morning news & hellip ; ,",
33280,a bisimulation for dynamic sealing,"e sumii , bc pierce",,
33287,a runtime system for interactive web services,"c brabrand , a moeller , a sandholm , mi schwartzbach","www8 / computer networks ,",1999.0
33288,software requirements in the 80s : from alchemy to science,m alford,proc .,
33291,the basic concepts of perturbation analysis of closed queueing networks with general service time,xr cao,"proc . of 29th ieee conf . decision and control ,",
33298,the varrier tm autostereoscopic virtual reality display,"dj sandin , t margolis , j ge , j girado , t peterka ,","proceedings of acm siggraph 2005 ,",2005.0
33310,changes to mangrove ecosystem distribution : port curtis 1941 to 1989 . in '' '' mangroves-a resource,d arnold,"proceedings of a symposium . '' , ( eds hopley , d. and warner l. ) , & hellip ; ,",
33312,the inspectors general,mf mangano,"new directions for program evaluation ,",1992.0
33319,pasta-3 : a graphical direct manipulation interface for knowledge base management systems,m kuntz,"proceedings of the 1990 acm sigmod international conference & hellip ; ,",1990.0
33324,a meta-model of information systems to support reverse engineering,"mj freeman , pj layzell",,
33329,executive compensation and corporate performance in electric and gas utilities,"a agrawal , ak makhija , gn mandelker",,
33343,world of great powers .,br sullivan,chapter i.,
33365,a theoretical extension of the technology acceptance model : four longitudinal field studies,"v venkatesh , fd davis","management science ,",2000.0
33373,"432 : solution of the equation ax + xb = c , comm","rh bartels , gws algorithm",,1972.0
33375,time stability of stress induced leakage current in thin gate oxides,"a cester , a paccagnella , m buso , g ghidini","proc . 29th essderc ,",
33378,"natural concepts in pigeons , '' j. of exp","rj herrnstein , dh loveland , c cable","psych : anim . beh . procs ,",
33381,the learning society .,rm hutchins,,
33387,cylindrical shapes of red blood cell microexovesicles,"a iglic , v kralj-iglic , p peterlin , h haegerstrand","cellular and molecular biology letters ,",1998.0
33389,"digital curvelet transform : strategy , implementation","dl donoho , mr duncan","experiments . technical report , stanford university ,",
33391,characterization and optimization of commit processing performance in distributed database systems,"j haritsa , k ramamritham , r gupta",,
33396,sting : a statistical infromation grid approach to spatial data mining,"w wei , j yang , r muntz",proc . of the 23rd very large databases,
33402,patterns of extinction and survival in palaeozoic corals,ct scrutton,"see larwood ,",
33416,women 's sex-role attitudes : a historical perspective .,c rose,"new directions for higher education ,",1975.0
33417,an incident investigation procedure for use in industry,r storbakken,,
33419,linear hashing with partial extensions,p larson,proc . 6th vldb,
33430,the canadian national parks and grizzly bear ecosystems : the need for interagency management,s herrero,"international conference on bear research and management ,",
33456,electric contacts : theory and application,"r holm , e holm",,1967.0
33471,a domain based internal schema for relational database machines,m missikoff,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
33472,what tcp/ip protocol headers can tell ue about the web,"fd smith , fh campos , k jeffay , d ott",,
33480,automorphisms of the semigroup of endomorphisms of free inverse semigroups,"g mashevitzky , bm schein , iz grigori",to,
33490,"sign changes in ? q , a ( x ) & ? q , b ( x )","k ford , rh hudson",submitted for,
33501,interac-tion of light and microwave sound,"cf quate , cdw wilkinson , dk winslow","proc . ieee ,",
33504,content-based image retrieval by viewpoint-invariant image indexing,"t gevers , awm smeulders","image and vision computing ,",
33508,join processing in large database systems with large main memory,ld shapiro,acm,
33511,evaluation and assessment of reooding models in relap5mod2 . 5 and relap5mod3 codes using lehigh,"m sencar , n aksan","nureth-7 , new york , usa , september ,",
33514,service delivery and evaluation from the consumer 's point of view,"tj kiresuk , sh lund , sk schultz","new directions for program evaluation ,",1981.0
33527,on the scaling laws of wireless networks with directional antennas,"c peraki , sd servetto","proc . 4th acm mobihoc ,",
33538,the new administrative computing .,kc green,"new directions for higher education ,",1988.0
33539,specifying and enforcing intertask dependencies,"pc attie , mp singh , a sheth , m rusinkiewicz","proceedings of the international conference on very large & hellip ; ,",1993.0
33541,load-sensitive routing of ling-lived flows,"ssj rexford , k shin","proc . acm sigcomm , september ,",
33545,un : global e-commerce challenges abound,t hoffman,"computerworld ,",
33548,marks and spencerâ ?? the geography of an image,"jh bird , me witherick","geography ,",
33551,transformation bchavior of a ti50 ni47 fe alloyâ ? cents martensitic transformation [ j ],"cm wang , cm wayman , mb salamonâ ? ¦","phil . mag ,",
33555,the effect of data access on buffer hits and data contention in a data sharing environment,"a dan , d dias , s yu","proc . vldb 1990 , brisbane , australia ,",
33564,"d. hasti , and r. sellers , '' progress in phases 2 and 3 of the photovoltaic manufacturing technology","ce witt , rl mitchell , gd money , lo herwig",proceedings of the 23rd ieee photovoltaics specialists,
33565,a relational model of data for large shared data bases,ef codd,"comm . acm ,",
33568,context lensesâ ?? document visualization and navigation tools for rapid access to detail,"a dieberger , dm russell","proceedings of acm chi ,",2000.0
33588,a history of scientific computing,sg nash,"acm press history series ,",1990.0
33603,transitive closure algorithms based on graph traversal,"y ioannidis , r ramakrishnan , l winger","acm transactions on database systems ,",1993.0
33610,mining frequent patterns without candidate generation . acm sigmod int,"j han , j pei , y yin","conference on management of data , acm ,",
33613,"estimating parameters in discretely , partially observed stochastic differential equations","jn nielsen , h madsen , h melgaard",,
33622,implementation of the pan-european academic research network : ten-155,"r sabatino , jm arce","computer networks ,",1999.0
33624,to weave the web . intl,"p atzeni , g mecca , p merialdo","conference on very large data bases ( vldb ) ,",
33632,"pollen : biology , biochemistry , management","rg stanley , hf linskens",,1974.0
33641,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"j shen , ahh ngu , j shepherd , dq huynh , qz sheng","sigmod conference ,",2003.0
33642,trees : adynamicindexstructure for spatial searching,r antoninguttman,"acm sigmod ,",
33646,zoo : a desktop emperiment management environment .,"acms anthology , p edition",,
33691,lwi and safari : a new index structure and query model for graph databases,"s srinivasa , m maier , mr mutalikdesai",,
33703,timing and volume of fluid administration for patients with bleeding following trauma,"i kwan , f bunn , i roberts","cochrane database syst rev ,",
33704,migration and aids in west africa,rm prothero,"geography ,",
33715,development of the varioscope ar . a see-through hmd for computer-aided surgery,"w birkfellner , k huber , f watzinger , m figl , f",,
33720,scheduling and run-time support for parallel irregular computations,c fu,,
33730,integrating heterogeneous overlapping databases through objectoriented transformations ; 25 thint,"v josifoski , t risch","conf . vldb , morgan kaufmann ,",
33731,the x-tree : an index structure for highdimensional data . 22nd vldb,"s berchtold , da keim , hp kriegel","mumbai ( bombay ) , india , sept ,",
33744,a surface-micromachined shear stress imager,"f jiang , yc tai , b gupta , r goodman , s tung , jb",,
33745,replication management using the state-machine approach,fb schneider,"acm press frontier series ,",1993.0
33747,s. vandenberg : â ?? a data model and query language for exodusâ ??,"m carey , d dewitt",proceedings of the acm sigmod,
33756,"methods of mathematical physics ( interscience , new york , 1965 )","r courant , d hilbert",vol .,
33760,form operation by example-a language for information pro b-cessing,"d luo , sb yao","proc . sigmod conf. , june ,",
33765,world-wide antibiotic resistance in methicillin resistant staphylococcus aureus,"pac mapple , jmt hamilton-miller , w brumfitt","lancet i ,",
33770,the art of peering,s bartholomew,"bt technology journal ,",2000.0
33785,some models for estimating technical and scale inefficiencies in dea,"rd banker , a charnes , ww cooper","management science ,",
33790,"kennard , 0. ; taylor , r",fh allen,"acc . chem . res ,",
33791,amplitude reduction of anisotropic harmonic surface patterns in ehl circular contacts under pure,"ch venner , aa lubrecht","proceedings of the 25 th 1998 leeds-lyon symposium on & hellip ; ,",
33793,mining generalized association rules . [ p : 407 ] in : proceedings of the 21 stvery large data bases,"r srikant , r agrawal","zurich , switzerland ,",
33806,a symmetric submicron cmos technology,"sj hillenius , r liu , g georgiou , d field , a","proc . int . electron devices meeting ,",
33807,data mining : concepts and techniques,"h jiawei , k micheline",,2000.0
33809,general purpose technologies and long-term economic growth .,"c bekar , k carlaw , r lipsey","unpublished manuscript ,",
33812,the genus poa linn,nl bor,"india , part ii . j. bombay nat . hist . soc ,",
33818,the output properties of volterra systems ( nonlinear systems with memory ) driven by harmonic and,"e bedrosian , so rice","proc . ieee ,",
33822,direct bvi-sound pressure calculation by using aerodynamic data and application of retarded,"l zerle , s wagner","european rotorcraft forum , 25 th , rome , italy , proceedings. ,",1999.0
33836,equilibrium thermodynamics for quantum fields on a black hole backgroundâº,"f belgiorno , m martellini",proceedings of the secon d international conferenceâª,
33848,"university of maryland , department of economics , tydings hall 3115f , college park",s sanders,,
33850,okobilanz eines baumwoll-t-shirts,r pulli,,1997.0
33856,xperanto : publishing object-relational data as xml,"zg ives , m carey , e shekita , s subramanian , y lu",,
33858,fast algorithms for universal quantification in large databases,"g graefe , rl cole","acm transactions on database systems ,",1995.0
33872,new directions in equity research,"e walster , e berscheid , gw walster","journal of personality and social psychology ,",
33874,voltage sag mitigation with an integrated gate commutated thyristor based dynamic voltage restor,"k chan , a kara","proceedings of the ieee ichqp viii , athens , greece ,",
33877,an engineering and ecological study for the rehabilitation of green lake,"ro sylvester , gc anderson",,1960.0
33888,progress on development of microsatellite markers associated with rice blast resistance genes . p. 43,"r fjellstrom , a mcclung , ar shank , ma marchetti , c","proc . 29th rice tech . working group . little rock , ar ,",
33907,willed action and the prefrontal cortex in man : a study with pet,"cd frith , k friston , pf liddle , rsj frackowiak","proceedings : biological sciences ,",1991.0
33915,partial results for online query processing,"v raman , jm hellerstein",,
33920,kardamom - a dataflow database machine for real-time applications,"g bueltzingsloewen , kr dittrich , c iochpe , rp","sigmod record ,",
33922,"an application of the united nations human development index to registered indians in canada , 1996","d beavon , m cooke","unpublished manuscript ,",
33925,quality of service in multimedia digital libraries,"e bertino , ak elmagarmid , ms hacid","sigmod record ,",2001.0
33935,test bed for augmented reality supported assembly,s wiedenmaier,,
33936,it all adds up,"a laplante , ae alter","computerworld ,",
33949,"commodifying marxism : the formation of modern thai radical culture , 1927-1958",k tejapira,"kyoto area studies on asia ,",2001.0
33962,"the x-tree : an index structure for higher dimensional data , in `` proc","s berchtold , da keim , hp kriegel","22th vldb conference ,",
33977,does ai research aid prediction ? a review and evaluation,"m adya , f collopy","proceedings of the international conference on information & hellip ; ,",1995.0
33988,patchwork of laws slows ec data flow,l goff,"computerworld ,",
33998,redeeming nickel -- cadmium cells .,"p hansell , wm buchanan","j audiov media med ,",1978.0
34025,"forged in fire : history , land , and anthropogenic fire",sj pyne,"see balee ,",1998.0
34040,integration of data mining with database technology,"a netz , s chaudhuri , j bernhardt , um fayyad","proceedings of the 26th international conference on very & hellip ; ,",2000.0
34048,antenna technology for millimeter wave automotive sensors,"k solbach , r schneider","proc 29th eumc , no .",
34051,software engineering or methods for the multi-person construction of multi-version programs,dl parnas,"lecture notes in computer science ,",1974.0
34061,an efficient implementation of reactivity in modeling hardware in the scenic synthesis and,"s liao , s tjiang , r gupta","proc . ieee/acm design automation conf ,",
34070,multi viewpoint stereo from uncalibrated video sequences,"r koch , m pollefeys , l van gool","lecture notes in computer science ,",1998.0
34076,randomized field experiments in education : implementation lessons,l bickman,"new directions for program evaluation ,",1985.0
34102,study : companies slow to adopt b2b,s costello,"computerworld ,",
34104,a novel approach to optimizing and stabilizing interior noise quality in vehicles,r cornish,"proceedings of the i mech e part d journal of automobile & hellip ; ,",2000.0
34110,automatic thesaurus construction supporting fuzzy retrieval of reusable software,"e damiani , mg fugini",proc . of,
34113,techniques and equipment for fatigue testing at very high frequencies,ea neppiras,procs .,
34121,"a , mackrodt wc , norgett mj and stoneham am 1977",cra catlow,"phil . mag ,",
34125,linguistic predictors of adaptive bereavement,"jw pennebaker , tj mayne , me francis","journal of personality and social psychology ,",1997.0
34132,"klaus troitzsch g. ( 1998 ) , simulation for the social scientist",n gilbert,,
34145,replacement,"s dar , mj franklin","proc . vldb ,",
34160,"krafttraining , rororo-verlag",h letzelter,,
34168,a solution to the disjunctive planning problem,j secker,"procs . eighth alvet planning sig , nottingham , uk . also & hellip ; ,",
34172,push technology : dead on arrival,o pflug,"computerworld ,",
34179,"md , and hs nelson",sj szefler,"md ,",
34197,an experimental data base system using binary relations,pj titman,"ifip working conference data base management ,",
34198,private communications,j pargfrieder,"technical university of vienna ,",
34213,on a remarkable case of uneven distribution of light in diffraction grating problems,rw wood,"phil . mag ,",
34250,ferroelectric properties of hexagonal orthomanganites of yttrium and rare earths,"p coure , p guinet , j peuzin , g buisson , ef bertaut","proc . int . meeting ferroelectricity ,",
34258,manufacturing-aware physical design,"p gupta , ab kahng",,
34261,programming visual c++ ( fifth edition ) [ m ] . usa,"j david kruglinsld , s wingo , g she-pherd",,1998.0
34270,redefining the role of senior faculty at a research university,"wk jackson , rd simpson","new directions for teaching and learning ,",1993.0
34274,"agrawal . r.â ?? mining generalized association rules , â ??",r srikant,"proc . of the 21st int . conf . on very large databases ,",
34281,adaptive multiresolution image coding with projection pursuit neural networks,"sr safavian , hr rabiee , m fardanesh","proc . of 29th asilomar conf. , pacific grove , ca ,",
34297,anaerobes wachstum von saccharomyces cerevisiae : regulatorische aspekte des glycolytischen und,h schatzmann,,1975.0
34303,i2i project,"p torr , a criminisi , j shotton , a blake","microsoft research ,",
34306,the data-centric revolution in networking,s shenker,"proceedings of the international conference on very large & hellip ; ,",2003.0
34312,an application of color graphics to the display of surface curvature,jc dill,"acm siggraph computer graphics ,",1981.0
34330,the role of museums in collecting computers,"g bell , rf rosin","history of programming languages -- ii table of contents ,",1996.0
34340,semantic web enabled web services,"d fensel , c bussler , a maedche",,
34341,levels of analysis,"d koepke , br flay","new directions for program evaluation ,",1989.0
34353,towards data mining benchmarking : a test bed for performance study of frequent pattern mining,"j pei , r mao , k hu , h zhu","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0
34358,identifying periodic occurrences of a template with applications to protein structure,"va fischetti , gm landau , jp schmidt , ph sellers","lecture notes in computer science ,",1993.0
34364,architecture and implementation of the darmstadt database kernel system,"hb paul , hj schek , mh scholl",,
34374,evaluating the outcomes,"jg gaff , br morstain","new directions in higher education ,",1978.0
34381,"asymptotic methodsâ ?? a new perspective of knowledge , å?ã ³ dz",j awrejcewicz,,1995.0
34385,next generation knowledge management,"j davies , r studer , y sure , pw warren","bt technology journal ,",2005.0
34387,"intrinsic iddq : origins , rductions , and applications in deep sub-âµ low power cmos ic 's","a keshavarzi , k roy , c hawkins","proc . int . test conf ,",
34416,multiprocessor and distributed system design : the integration of functional specification and,"n goetz , u herzog , m rettelbach","lecture notes in computer science ,",1993.0
34420,andr . thomas . efficiently four-coloringplanar graphs,"n robertson , dp sanders , p seymour","proc . 28th acm symp . theor . comp ,",
34430,video acquired gesture interfaces for the handicapped,"j segen , s kumar","proceedings of the sixth acm international conference on & hellip ; ,",1998.0
34435,integrity maintenance in an object-oriented database,"hv jagadish , x qian","proceedings of the international conference on very large & hellip ; ,",1992.0
34440,bettering operation of dynamic systems by learning : a new control theott for servomnechanism or,"s arimoto , s kawamura , f miyazaki","proceedings of the 23rd ieee conference on decision and & hellip ; ,",
34441,polyphonic music modeling with random fields,"v lavrenko , j pickens","proceedings of acm multimedia ,",2003.0
34443,adaptive functions of circannual rhythms in warblers,e gwinner,"proc . int . ornith . congr. , 15th ,",
34462,need for cognition and desire for control as moderators of extrinsic reward effects : a person x,"ep thompson , s chaiken , jd hazlewood","journal of personality and social psychology ,",1993.0
34469,focused crawling for both topical relevance and quality of medical information,"tt tang , d hawking , n craswell , k griffiths","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
34473,an agent-based collaboratory,"a vã ¡ zquez , i barrio , j vã ¡ zquez-salceda , jm pujol",,
34479,aiâ ?? what is this : a definition of artificial intelligence,d dobrev,"pc magazine ,",
34502,magpie : mpi 's collective communication operations for clustered wide area systems,"t kielmann , rfh hofman , he bal , a plaat , raf",,
34505,higher bandwidth x.,jm danskin,,
34511,virtual centre of excellence in mobile and personal communications,"ka holley , kg hall","bt technology journal ,",2001.0
34514,concurrency control and recovery in gist,"m kornacker , c mohan , j hellerstein","proc . acm sigmod int . conf . on management of data ,",
34520,"formation of ectomycorrhizae of forest trees in relation to light , carbohydrates , and auxins",v slankis,"see ref ,",
34539,curriculum issues in gis in k12,wa mackaness,,
34553,"bioinformatics : the machine learning approach , 2nd edition","p baldi , s brunak","adaptive computation and machine learning ,",2001.0
34562,the political economy of environment-development relationships : a preliminary framework,rt deacon,,
34574,rendering synthetic objects into real scenes : bridging traditionaland imagebased graphics with gobal,p debevec,"proc . acm siggraph ,",
34590,category and stereotype activation : is prejudice inevitable ?,"l lepore , r brown","journal of personality and social psychology ,",1997.0
34591,geologic map of the lompoc hills and point conception quadrangles,tw dibblee,"santa barbara county , california : santa barbara , california , & hellip ; ,",
34594,balanced approximation of digital fir filter with linear phase characteristic,"h kimura , y honoki","proc . int . symp . circuits syst ,",
34609,ã cents â ? ¬ aggregate-query processing in data warehousing environmentsã cents â ? ¬ â ? cents,"a gupta , v harinarayan , d quass","proc . of vldb ,",
34613,"luby , and mitzenmacher , \ \ a digital fountain approach to reliable distribution of bulk data ( tornado )",j byers,proceedings of acm,
34616,crystal structure analysis of recombinant human uteroglobin and molecular modeling of ligand binding,"n pattabiraman , jh matthews , kb ward , g mantile -","annals-new york academy of sciences ,",2000.0
34621,"a retrieval technique for similar shapes , acm sigmod",hv jagadish,"proceedings of the international conference on management of & hellip ; ,",
34622,the international computer software industry,dc mowery,,
34625,utopia,"v mauro , c di taranto","proceedings ,",
34634,holdâ ?? em accountable,j king,"computerworld ,",
34651,london docklands : an example of inner city renewal,n beard,"geography ,",
34662,rsrikant . fast algorithms for mining association rules,ra rr941,"proceedings of the 20th international conference on very & hellip ; ,",41.0
34669,framing design : a social process view of information system development,s gasson,,
34672,using model checking and simulation to detect a safety violation in a control system specification,"c heitmeyer , j kirby , b labaw , m archer , r",submitted for,
34674,shared books : collaborative publication management for an office information system,"b lewis81 lewis , j hodges","proc . acm sigois conf ,",
34678,wavelet shrinkage and wavelet-vaguelette decomposition ( wvd ) : a 10-minute tour,dl donoho,"technical report , dept. statistics , stanford university , 1992 . (",
34689,subtle and overt psychological abuse scale,ll marshall,"unpublished manuscript ,",
34690,walker : physik wiley-vch 2003,r halliday,,
34700,estimation of salmonid production potential and costs of fish habitat restoration opportunities in,gl lucchetti,"unpublished report , seattle , washington ,",
34714,query-sensitive embeddings,"v athitsos , m hadjieleftheriou , g kollios , s","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
34746,metrics and benchmarking for parallel job scheduling,"dg feitelson , l rudolph","lecture notes in computer science ,",1998.0
34750,play device architecture reference specification,u plug,"microsoft corporation ,",
34752,numerical solution of 2-dimensional scattering problems using a transmission-line matrix,"pb johns , rl beurle","proc . iee ,",
34753,implementing the push tool in clinical practice : revisions and results,m pompeo,,
34755,american ginseng farming in its woodland habitat,ws persons,"the challenges of the 21st century . proc . int . ginseng conf . & hellip ; ,",
34761,adapting visual methods : action research with kampala street children,"l young , h barrett","area ,",2001.0
34778,getting a clear picture of costs and benefits : part 2 : determination .,cw axelrod,"computerworld. ,",1982.0
34779,m and lidiard ab 1967,i boswarva,"phil . mag ,",
34785,rejecting the tech doomsayers,mj miller,pc,
34798,"the world wide web and databases : international workshop webdb ' 98 , valencia , spain , march 27-28 ,","p atzeni , ao mendelzon , g mecca",,1999.0
34807,andm . c. shan . queryoptimizationinheterogeneous dbms,"w du , r krishnamurthy","& hellip ; conference on vldb , vancouver , canada , september ,",
34824,"moral norms , threatened sanctions , and littering behavior",ta heberlein,,1971.0
34836,98052 : microsoft research,wa redmond,microsoft,
34841,online feedback-directed optimization of java,"m arnold , m hind , bg ryder",,
34843,"query and mining data streams : you only get one look , in â ?? vldbâ ?? 02","m garofalakis , j gehrke , r rastogi","proceedings of the 25th international conference on very & hellip ; ,",
34846,on the maximin algorithms for test allocations in partition testing,"ty chen , yt yu","information & software technology ,",2001.0
34849,plants exhibiting characteristics common to crassulacean acid metabolism,"cc black , s williams","see ref ,",
34863,evaluation of ã ? - valued fixed-polarity generalized reed-muller canonical forms,ev dubrova,proc . 29th int . symp . on multiple-valued,
34866,"mechanics of textiles i , ii",b stå?ãå 3/4,"technical university of liberec ,",
34894,continuous display using heterogeneous disk-subsystems,r zimmermann,,
34902,extending the object-oriented database management system vodak with active capabilities,"d darmstadt , w klas , w obermair",,
34903,algebraic optimization of computations over scientific databases,"rh wolniewicz , g graefe","vldb ,",1993.0
34908,region inference for an object-oriented language,"wn chin , f craciun , s qin , m rinard",,
34909,circadian rhythmicity and the initiation of gonadal growth in sparrows,fw turek,"journal of comparative physiology a : sensory , neural , and & hellip ; ,",1974.0
34916,antibiotic prophylaxis for hernia repair,"fj sanchez-manuel , jl seco-gil","cochrane database syst rev ,",2003.0
34925,identifying and respecting differences among participants in evaluation studies,dm mertens,"new directions for program evaluation ,",
34944,solid-phase syntheses of-turn analogues to mimic or disrupt protein-protein interactions,k burgess,"acc . chem . res ,",2001.0
34947,"the second text retrieval conference ( trec-2 ) , gaithersburg",dk harman,"md ,",
34965,gaucheâ ?? computerising the lgje scheme,p limited,"demonstration map . london ,",
34986,artificial intelligence and design methodologies in mechanical engineering ',j forster,,1989.0
35001,a modal system of algebras for database specification and query/update language support,"f golshani , tse maibaum , mr sadler","vldb ,",1983.0
35019,two-phase locking and its thrashing behavior,a thomasian,"acm transactions on database systems ,",
35036,on retrieval from a small version of a large data base,a walker,"vldb ,",
35051,measurement and analysis of tcp-friendly rate control for vertical handovers,"a gurtov , j korhonen",,
35052,dislocation bends in anisotropic media,j lothe,"phil . mag ,",
35054,scheduling of page-fetches in join operations,"th merrett , y kambayashi , h yasuura","vldb ,",
35057,"linear operators , part i , interscience","n dunford , jt schwartz","new york ,",
35061,a simplified model for portfolio analysis,wf sharpe,"management science ,",1963.0
35072,singular publishing group,p applications,san,
35092,"jâ $ org liebeherr , and hui zhang . fundamental limits and tradoffs of providing deterministic","ew knightly , de wrege",proc . acm,
35094,simulation applets for multimedia technology and,"c schremmer , c kuhmunch",computer,
35097,international workshop on web and databases,c san diego,,
35107,teaching critical appraisal skills in health care settings,"j parkes , c hyde , j deeks , r milne","cochrane database syst rev ,",2001.0
35123,emotion and autonomic nervous system activity in the minangkabau of west sumatra,"rw levenson , p ekman , k heider , wv friesen","journal of personality and social psychology ,",1992.0
35143,a reputation system to increase mix-net reliability,"r dingledine , mj freedman , d hopwood , d molnar","lecture notes in computer science ,",2001.0
35147,an architecture in support of universal access to electronic commerce,"t chiasson , k hawkey , m mcallister , j slonim","information & software technology ,",2002.0
35159,the techsat 21 autonomous sciencecraft constellation,"s chien , r sherwood , m burl , r knight , g rabideau ,",,
35162,the imagery of wallace stevens and henry green,m turner,"wisconsin studies in contemporary literature ,",1967.0
35163,"cognition , perception , and experience in the virtual environment : do you see what i see ? ( panel )",l jacobson,"proceedings of the 23rd annual conference on computer & hellip ; ,",1996.0
35176,national marine fisheries service,af center,"seattle ,",
35177,on the optimization of storage capacity allocation for content distribution,"n laoutaris , v zissimopoulos , i stavrakakis , n","computer networks ,",2005.0
35181,rupert waterhouse and carl friderichsen : adrenal apoplexy,"j varon , k chen , gl sternbach","journal of emergency medicine ,",1998.0
35197,adolescent depression and risk factors,"t field , m diego , c sanders","adolescence-san diego - ,",2001.0
35218,sep event distribution function as inferred from spaceborne measurements and lunar isotropic data,ra nymmik,"proc . 26th int . cosmic ray conf ,",
